,gameId,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,winner
12411,3328786447,1,1,1,2,1,0,2
12412,3329350743,1,2,1,1,2,2,1
12413,3239885883,1,2,2,2,1,0,2
12414,3330335242,2,1,1,1,2,0,1
12415,3234352434,2,1,1,1,1,1,1
12416,3300392292,1,2,2,2,1,2,2
12417,3327906841,2,1,0,0,1,1,2
12418,3244971341,1,1,1,2,2,0,2
12419,3326473677,1,2,1,1,1,0,1
12420,3298950184,2,1,2,2,2,1,2
12421,3324343803,1,1,2,0,1,0,2
12422,3283708698,1,1,2,0,1,0,2
12423,3271345890,2,2,2,2,2,0,2
12424,3227454886,1,1,2,2,2,0,2
12425,3249084922,1,0,0,0,0,0,1
12426,3305892117,2,2,1,1,1,1,1
12427,3313874981,2,2,1,1,1,1,1
12428,3314195105,2,2,2,0,2,0,2
12429,3232042424,0,0,0,0,0,0,1
12430,3305215539,1,2,1,1,2,1,1
12431,3295437523,2,2,2,1,2,0,2
12432,3322348438,1,1,1,2,2,0,1
12433,3324837067,2,2,2,2,2,0,2
12434,3320639904,1,1,1,0,1,0,1
12435,3324204995,1,1,1,1,2,2,2
12436,3279627295,2,1,1,1,2,0,2
12437,3330122572,1,2,2,0,2,0,2
12438,3306570235,0,0,0,0,0,0,2
12439,3326114541,2,2,2,2,2,0,2
12440,3227809489,1,2,1,1,1,0,1
12441,3318824764,2,2,2,2,2,2,2
12442,3328926758,2,2,2,2,2,0,2
12443,3321326827,2,2,2,2,2,1,2
12444,3272532859,1,2,2,2,2,0,1
12445,3325601306,1,1,2,2,1,1,2
12446,3326265092,2,1,2,2,2,0,2
12447,3327494350,1,2,0,1,1,0,1
12448,3323078012,1,1,2,2,1,1,2
12449,3321148263,2,1,1,0,1,2,1
12450,3318862576,2,2,2,0,2,2,2
12451,3325733121,1,2,2,0,2,0,2
12452,3236111388,2,1,1,1,2,1,2
12453,3320988857,2,2,0,0,2,0,2
12454,3328617159,2,2,2,2,1,2,2
12455,3324090430,2,1,1,2,1,0,2
12456,3320620483,2,1,2,1,1,1,1
12457,3275476922,2,2,2,2,2,0,2
12458,3329679818,2,2,1,1,1,1,1
12459,3306655551,1,1,1,1,1,0,1
12460,3328360514,2,2,2,2,2,0,2
12461,3313636652,2,1,1,2,2,0,1
12462,3318382959,2,2,2,1,2,2,2
12463,3280806521,1,2,1,0,1,0,1
12464,3327862326,1,2,1,2,2,2,1
12465,3328083072,1,1,1,1,1,1,1
12466,3296485338,1,1,0,0,1,0,1
12467,3318971690,2,2,1,1,2,0,1
12468,3329354968,2,2,1,1,1,0,1
12469,3277353261,1,1,0,0,0,0,2
12470,3324215578,1,1,1,0,2,1,1
12471,3237828307,1,1,1,0,1,0,1
12472,3218494025,2,2,2,0,2,0,2
12473,3329928114,2,1,2,0,2,0,2
12474,3315510076,1,1,1,0,1,1,1
12475,3311172437,2,2,2,0,1,0,2
12476,3325608712,1,1,1,1,2,0,1
12477,3314465356,2,0,0,0,0,0,2
12478,3288840209,2,2,0,2,1,0,1
12479,3282759077,2,2,2,0,2,2,2
12480,3315334412,2,2,2,2,1,0,1
12481,3320810625,1,1,2,2,1,0,2
12482,3324880488,2,2,1,1,1,1,1
12483,3329822814,1,1,1,1,1,0,1
12484,3286993102,2,1,2,0,1,0,2
12485,3328156593,1,2,2,0,2,2,2
12486,3312233489,1,2,2,2,1,0,2
12487,3317787491,2,1,1,0,1,0,1
12488,3326687732,1,2,1,1,2,2,1
12489,3326679834,1,1,2,2,2,2,2
12490,3316152538,1,1,1,0,2,2,1
12491,3330175359,1,2,0,0,0,0,2
12492,3329629423,1,2,2,0,1,2,2
12493,3323148308,2,1,2,2,1,0,2
12494,3309547641,1,1,2,2,1,0,2
12495,3315008759,1,2,2,1,1,0,1
12496,3326183944,2,2,0,0,1,0,2
12497,3328512016,2,2,2,2,2,2,2
12498,3329421761,2,1,1,0,1,1,1
12499,3315338393,1,1,1,1,1,1,1
12500,3324687840,1,1,2,2,2,1,2
12501,3319486188,1,2,2,1,2,0,2
12502,3278392821,2,1,1,1,1,1,2
12503,3315515732,2,1,1,1,1,1,1
12504,3300907585,1,1,2,2,1,2,2
12505,3322396864,1,1,2,2,1,0,2
12506,3307424155,2,2,1,0,1,0,1
12507,3325859003,1,2,1,1,1,2,1
12508,3322755718,2,1,1,1,1,1,1
12509,3300406893,1,2,0,0,2,0,2
12510,3321572740,1,1,2,0,1,1,2
12511,3261036458,2,2,2,0,1,0,2
12512,3330343903,1,2,1,2,2,0,2
12513,3324346980,2,2,1,1,2,1,1
12514,3274072735,2,2,0,0,2,0,2
12515,3304535417,2,2,1,1,1,1,1
12516,3327714506,2,2,2,0,1,0,2
12517,3324317358,2,1,1,1,1,0,1
12518,3322529274,2,1,1,1,1,1,1
12519,3322996493,1,2,2,0,2,0,2
12520,3325831372,1,1,2,0,2,0,2
12521,3330363229,1,2,1,1,2,2,1
12522,3320867058,2,1,2,2,2,0,2
12523,3328318550,2,2,2,0,2,0,2
12524,3329204671,1,1,2,2,1,2,2
12525,3316928918,1,2,2,2,2,0,2
12526,3289331005,1,1,1,0,1,0,1
12527,3327603074,1,2,1,1,2,2,1
12528,3313369262,1,1,1,1,1,0,1
12529,3329020790,2,1,1,1,1,0,1
12530,3325800561,2,2,2,2,2,0,2
12531,3311967703,2,1,2,1,1,1,1
12532,3320262649,1,1,1,1,1,1,1
12533,3330057953,2,1,1,2,1,1,2
12534,3263869372,1,1,1,1,1,0,1
12535,3224985968,2,1,1,0,1,1,1
12536,3310636328,2,1,2,0,2,0,2
12537,3234983819,1,1,1,0,1,2,1
12538,3320980500,2,1,2,1,1,0,1
12539,3326533203,2,1,2,0,2,0,2
12540,3306754845,2,2,2,2,2,0,2
12541,3311610661,1,2,2,2,1,1,2
12542,3330696422,2,2,2,2,1,0,2
12543,3327833564,2,1,2,2,2,1,2
12544,3316695818,2,2,2,2,2,2,2
12545,3324828503,0,0,0,0,0,0,2
12546,3233932467,2,1,2,2,2,2,2
12547,3263249172,1,2,1,0,1,1,1
12548,3326026573,1,1,1,1,1,1,1
12549,3328245303,2,1,2,2,1,0,2
12550,3279355889,2,2,2,0,2,2,2
12551,3326348654,1,1,1,1,2,0,1
12552,3329490580,1,1,1,1,2,1,1
12553,3324238298,1,2,2,2,2,0,2
12554,3245304105,2,1,1,1,1,1,1
12555,3321664857,1,1,1,1,1,0,1
12556,3329260894,1,2,1,0,2,1,1
12557,3316179919,1,1,1,0,1,1,1
12558,3328037177,2,1,2,2,1,0,2
12559,3270664807,2,2,1,1,2,0,1
12560,3324926189,1,2,1,0,2,0,1
12561,3304401157,2,2,2,1,2,0,2
12562,3325794404,2,2,1,2,1,0,1
12563,3330912552,2,2,0,0,1,2,2
12564,3310531904,2,2,0,2,1,0,2
12565,3222013931,1,1,1,2,1,1,1
12566,3311529253,1,2,2,0,1,0,2
12567,3296713914,1,2,2,2,2,2,2
12568,3308159159,1,1,1,2,2,0,1
12569,3326566522,1,2,2,2,1,0,2
12570,3286070579,2,1,1,0,1,0,1
12571,3253243147,1,2,2,2,2,0,2
12572,3324921478,2,2,2,2,1,0,2
12573,3318190217,2,1,2,2,1,0,2
12574,3296209780,1,1,1,1,1,0,1
12575,3231420993,2,1,1,1,2,2,1
12576,3327711824,1,1,1,2,1,1,1
12577,3323302284,1,1,1,0,1,1,1
12578,3326341102,1,2,0,0,2,0,2
12579,3318940885,1,1,1,1,1,1,1
12580,3286247340,2,2,2,0,2,0,2
12581,3290211317,1,1,0,0,2,0,2
12582,3325607935,1,1,1,1,2,0,1
12583,3325797099,2,2,2,0,2,0,2
12584,3257368362,2,1,0,2,2,1,2
12585,3329566118,2,2,2,1,2,2,2
12586,3315270917,2,1,0,0,1,0,1
12587,3314475179,2,2,0,0,2,0,2
12588,3251434712,1,1,1,1,1,1,1
12589,3319700620,1,2,2,0,1,2,2
12590,3329077636,2,1,1,1,1,1,1
12591,3295237723,1,1,1,0,1,1,1
12592,3320673382,1,1,0,0,1,0,1
12593,3279737265,2,1,1,0,1,0,1
12594,3329987507,2,2,2,2,2,0,2
12595,3325577672,1,1,0,0,1,0,2
12596,3275300859,1,2,1,0,1,1,1
12597,3285769156,2,2,2,0,1,2,2
12598,3270979554,2,2,2,0,1,0,1
12599,3263813699,1,2,1,2,2,0,1
12600,3327909062,2,2,2,2,2,0,2
12601,3324837130,2,1,1,0,1,1,1
12602,3222923588,1,1,1,1,1,0,1
12603,3234555356,2,2,1,2,2,0,1
12604,3331373990,1,1,1,0,1,1,1
12605,3328964473,1,0,0,0,0,0,1
12606,3323303628,2,1,0,0,1,1,1
12607,3249837544,2,1,1,0,2,0,1
12608,3246427203,2,2,2,2,2,0,2
12609,3268233127,1,1,1,1,1,1,1
12610,3320879272,1,1,1,0,1,1,1
12611,3331449151,1,2,2,2,1,0,2
12612,3329530837,1,2,2,2,2,2,2
12613,3287494718,2,2,2,0,1,0,2
12614,3329852557,2,1,2,2,1,1,2
12615,3326492475,1,1,1,1,1,0,1
12616,3318250927,1,2,1,1,1,0,1
12617,3322831924,2,2,2,2,1,2,2
12618,3322665780,1,1,2,0,2,0,2
12619,3328409832,2,1,1,0,2,0,1
12620,3273960840,1,2,2,0,2,2,2
12621,3258530661,2,1,1,1,1,1,1
12622,3305994912,2,1,2,2,1,0,2
12623,3326036970,2,1,2,2,1,0,2
12624,3330492422,1,2,2,2,1,0,2
12625,3319142745,2,1,1,0,1,0,1
12626,3327990810,2,1,1,1,2,1,1
12627,3325838805,2,1,1,2,1,0,1
12628,3288825099,2,2,2,2,1,2,2
12629,3312055066,2,2,2,2,2,2,2
12630,3279568012,2,2,1,0,1,0,1
12631,3329009279,1,1,1,1,1,1,1
12632,3330333116,2,2,1,1,2,1,1
12633,3322883638,2,2,0,0,2,2,2
12634,3240225306,2,2,2,0,1,1,2
12635,3328309602,2,1,2,2,2,2,2
12636,3296539549,1,1,1,2,1,0,1
12637,3331288857,1,1,1,0,1,0,1
12638,3273655227,1,2,0,0,1,0,1
12639,3322180294,1,2,2,2,1,1,2
12640,3310711814,1,2,0,0,2,0,2
12641,3284550478,1,2,2,2,2,1,2
12642,3231199776,1,1,2,0,2,0,2
12643,3321010478,2,1,0,1,2,0,1
12644,3282254023,1,2,2,2,2,0,2
12645,3328075427,1,1,1,0,1,0,1
12646,3324145700,1,2,1,0,1,1,1
12647,3312229425,1,1,1,1,1,1,1
12648,3330225279,2,2,1,1,2,2,1
12649,3330022446,2,1,1,2,2,0,2
12650,3330056132,2,2,1,1,1,0,1
12651,3242875683,2,1,1,2,2,1,1
12652,3319536282,2,1,1,0,1,1,1
12653,3328966151,1,2,2,2,2,0,2
12654,3294096305,1,1,0,0,1,0,1
12655,3320529717,2,1,0,0,1,1,1
12656,3329610840,2,1,1,0,1,1,1
12657,3319878145,2,2,1,1,1,0,1
12658,3300394451,2,2,1,2,1,0,2
12659,3329856151,2,2,2,2,2,0,2
12660,3287504605,2,2,2,2,2,0,2
12661,3319331099,1,1,1,1,2,0,1
12662,3315330764,2,2,2,0,1,2,2
12663,3308457422,2,2,1,1,1,2,1
12664,3323473385,1,2,2,2,1,0,1
12665,3327930629,2,2,2,0,2,0,2
12666,3326077927,2,1,2,0,2,2,2
12667,3296490627,2,2,1,1,1,0,1
12668,3330177901,2,1,1,1,1,0,1
12669,3261038135,1,1,1,1,1,1,1
12670,3330349449,1,2,0,0,2,0,1
12671,3328039619,1,2,2,2,2,2,2
12672,3328214216,2,0,0,0,0,0,2
12673,3317897226,2,1,1,0,1,1,1
12674,3300780507,2,1,0,1,2,0,2
12675,3329985569,2,1,1,0,2,1,1
12676,3282156468,2,2,2,2,2,2,2
12677,3330699034,1,1,1,1,1,0,2
12678,3317614223,2,2,1,1,1,0,1
12679,3325849036,2,1,1,2,2,0,2
12680,3316164391,2,1,1,2,1,2,1
12681,3317074846,2,1,1,2,1,0,1
12682,3331113397,1,1,2,2,2,0,2
12683,3275915847,1,1,2,0,1,0,2
12684,3329967889,1,2,1,2,1,0,2
12685,3317414134,1,1,1,0,1,1,1
12686,3329989134,2,1,0,0,2,2,2
12687,3331538489,2,1,2,2,2,2,1
12688,3327075117,2,2,2,1,2,0,1
12689,3316692446,2,2,2,0,2,0,2
12690,3318118588,1,2,2,2,2,0,2
12691,3319656639,1,2,2,1,2,2,1
12692,3244937029,1,1,1,1,1,1,1
12693,3328207983,1,1,1,1,2,0,1
12694,3323860816,1,2,2,2,2,0,2
12695,3327229275,2,2,2,0,2,0,2
12696,3306553426,1,2,2,0,2,0,2
12697,3310166766,1,1,1,1,1,0,1
12698,3292212666,2,1,2,2,1,0,1
12699,3319607550,2,1,1,1,2,0,1
12700,3329937806,2,2,1,1,1,2,1
12701,3329172568,1,1,1,1,2,1,1
12702,3322476339,2,1,1,1,1,2,1
12703,3238710046,2,1,1,0,2,0,1
12704,3324568012,1,0,0,0,0,0,1
12705,3320912928,1,1,2,2,2,1,2
12706,3329857747,2,2,2,0,2,0,2
12707,3320642625,1,1,1,1,1,0,1
12708,3293459189,2,2,2,2,2,2,2
12709,3315839481,1,2,2,0,2,0,2
12710,3326283290,1,1,1,2,1,0,2
12711,3324080493,1,2,2,0,2,0,2
12712,3314294624,2,1,1,2,2,1,2
12713,3329878103,1,1,0,0,1,0,1
12714,3318266305,2,1,1,1,2,1,1
12715,3322757436,1,1,1,0,1,0,1
12716,3280581158,1,2,2,0,2,0,2
12717,3330155356,1,1,1,0,1,0,1
12718,3324617103,1,1,1,1,1,0,1
12719,3324105019,2,1,1,1,1,0,1
12720,3323378029,2,1,2,2,2,1,1
12721,3330130719,1,2,1,0,2,0,1
12722,3286013041,1,2,2,0,2,2,2
12723,3324586131,2,1,1,2,2,2,1
12724,3312036272,2,2,2,2,2,2,2
12725,3252375437,1,1,2,2,1,2,2
12726,3321572335,2,2,2,2,2,0,2
12727,3330223799,1,1,0,0,1,0,1
12728,3329879171,2,2,2,0,2,0,2
12729,3325784111,2,2,0,0,0,0,1
12730,3324307979,2,1,2,2,2,0,2
12731,3252817125,2,1,2,1,2,1,1
12732,3328330864,1,1,1,0,1,1,1
12733,3318760860,2,2,1,2,2,0,2
12734,3265427738,2,2,2,1,2,0,2
12735,3329256153,1,2,1,1,1,1,1
12736,3327211866,1,2,2,2,2,1,1
12737,3325088144,2,1,1,1,1,2,1
12738,3329580253,1,1,1,0,1,1,1
12739,3326678012,1,2,2,2,1,2,2
12740,3331494920,2,2,2,0,2,2,2
12741,3318244333,1,2,2,2,2,1,2
12742,3265972456,0,0,0,0,0,0,2
12743,3310783006,2,2,2,2,1,0,2
12744,3245197197,2,2,0,0,1,2,2
12745,3331388763,2,2,0,0,2,0,2
12746,3325624873,1,1,2,2,1,2,2
12747,3322624773,2,1,1,1,1,0,1
12748,3326377564,1,1,1,1,2,0,1
12749,3313028923,2,1,2,1,2,1,2
12750,3263392696,2,1,2,2,2,1,2
12751,3319106523,2,2,2,0,2,0,2
12752,3327536561,2,1,1,0,1,0,1
12753,3311339672,2,2,2,1,1,2,2
12754,3327225134,2,2,0,0,2,0,2
12755,3324992490,2,1,1,1,1,1,1
12756,3250030911,2,2,2,2,2,0,2
12757,3327355188,1,1,1,0,1,0,1
12758,3314594543,2,2,2,0,2,0,2
12759,3311434026,2,2,1,0,1,1,1
12760,3327752687,1,1,1,2,1,1,2
12761,3329987805,1,1,1,0,1,1,1
12762,3309378924,1,2,2,2,1,2,1
12763,3329678267,2,1,2,2,1,0,1
12764,3313953220,2,1,2,2,2,1,2
12765,3326034980,1,2,2,2,1,2,2
12766,3257478457,1,2,2,1,2,0,2
12767,3278049336,2,1,1,0,2,0,1
12768,3322470251,2,1,1,0,1,0,1
12769,3308785873,1,2,2,0,2,2,2
12770,3329631193,2,1,1,0,1,0,1
12771,3329856079,2,1,1,1,1,1,1
12772,3329127545,1,2,2,2,1,0,2
12773,3277403727,1,2,2,2,1,2,2
12774,3280754685,1,2,2,0,2,2,2
12775,3223226191,2,0,0,0,0,0,2
12776,3325993101,2,1,1,0,1,0,1
12777,3305808223,1,2,1,1,2,1,1
12778,3241399587,1,2,2,0,2,2,2
12779,3283617584,1,1,1,1,1,1,1
12780,3327532307,1,1,1,0,1,2,1
12781,3328303285,1,2,2,1,1,2,2
12782,3236043580,1,2,2,1,2,0,2
12783,3321161717,2,1,0,0,1,0,2
12784,3319006675,2,2,2,0,2,2,2
12785,3329105108,2,2,2,2,2,2,2
12786,3245522694,1,2,1,1,2,1,1
12787,3317912610,1,1,1,1,1,1,1
12788,3331175522,2,2,1,1,1,0,1
12789,3326086548,1,1,1,0,2,0,1
12790,3290347682,1,2,2,2,2,0,1
12791,3327780722,1,1,2,2,2,0,2
12792,3236226764,1,1,1,0,2,1,1
12793,3330062208,1,2,1,2,2,2,1
12794,3264019934,2,2,2,0,1,0,2
12795,3319515918,1,2,2,2,1,1,2
12796,3237879002,1,2,2,0,2,1,2
12797,3279831151,2,2,2,0,2,0,2
12798,3265707066,1,2,2,2,2,0,2
12799,3270529250,2,1,2,2,1,1,2
12800,3255189893,1,2,2,0,2,2,2
12801,3284592669,2,2,2,0,2,0,2
12802,3325857978,1,1,1,1,1,1,1
12803,3330842747,2,1,0,0,2,1,2
12804,3306382390,2,1,2,1,1,2,2
12805,3325669917,2,2,2,2,2,2,1
12806,3310634386,1,1,0,0,1,0,1
12807,3318106126,2,2,1,2,2,1,1
12808,3317419506,2,2,2,2,2,2,1
12809,3323882686,2,2,2,0,2,0,2
12810,3317562242,1,1,2,1,1,2,2
12811,3319253974,2,2,2,2,1,0,2
12812,3329615022,1,1,1,1,1,0,1
12813,3328011127,1,1,0,0,1,2,1
12814,3329834914,2,1,0,0,2,0,2
12815,3329865612,1,2,1,2,2,0,1
12816,3326082240,2,2,2,2,2,0,2
12817,3324244011,1,1,2,1,2,2,1
12818,3268454139,1,1,1,1,2,2,2
12819,3329301760,1,2,1,1,2,0,1
12820,3330114936,2,1,0,0,2,1,1
12821,3280623846,2,2,2,0,2,2,2
12822,3323637877,1,1,1,2,1,0,2
12823,3258673527,1,2,1,2,2,2,2
12824,3329579840,1,2,2,2,2,1,2
12825,3312924221,1,2,1,0,2,2,1
12826,3327411764,1,1,2,2,2,0,2
12827,3296291460,2,2,1,1,2,2,1
12828,3226545870,2,2,2,2,2,1,2
12829,3321668069,2,1,2,0,2,0,2
12830,3278548187,2,2,2,2,2,2,2
12831,3329588775,1,1,1,1,1,1,1
12832,3253868734,2,2,2,0,2,0,2
12833,3319867067,2,2,2,0,2,0,2
12834,3326321112,2,2,2,2,2,1,2
12835,3324659829,1,1,1,0,1,0,1
12836,3330084951,1,2,2,2,2,0,2
12837,3329356031,2,2,2,2,2,0,2
12838,3279406621,0,0,0,0,0,0,1
12839,3308456029,2,2,2,0,2,0,2
12840,3316228294,1,1,1,2,1,2,1
12841,3330014906,1,1,2,2,1,1,2
12842,3277832382,2,2,2,2,2,1,2
12843,3288935522,1,2,2,2,1,0,1
12844,3318953894,1,2,1,1,1,2,1
12845,3326494135,1,1,1,1,2,0,1
12846,3325621659,2,2,2,0,2,2,2
12847,3254268080,1,2,2,2,2,2,2
12848,3302602202,1,2,2,2,2,2,2
12849,3264770175,1,1,1,0,1,1,1
12850,3260847982,1,2,1,1,1,0,1
12851,3321721111,1,1,1,0,1,0,1
12852,3329577208,2,2,2,0,2,0,2
12853,3328153890,1,1,1,1,2,1,1
12854,3327630708,1,1,0,0,1,0,1
12855,3331243724,2,2,2,2,1,2,2
12856,3261674194,1,1,1,1,1,0,1
12857,3329711701,2,2,0,2,2,0,2
12858,3321061386,2,2,2,1,2,2,2
12859,3316078273,1,1,1,1,1,1,1
12860,3330162511,1,1,1,1,2,1,1
12861,3256337374,1,2,1,0,1,0,1
12862,3331242262,1,2,1,2,1,2,1
12863,3329419064,1,1,1,0,2,1,1
12864,3310432702,2,1,1,1,2,1,2
12865,3309346973,1,1,2,2,1,0,2
12866,3273035427,2,1,1,1,1,1,2
12867,3318183917,1,1,1,1,1,0,1
12868,3328338773,2,2,2,2,2,2,2
12869,3323325405,1,2,1,1,1,0,1
12870,3316391141,1,2,1,1,2,2,1
12871,3327398839,1,2,1,0,1,0,1
12872,3329115632,1,1,1,0,2,1,1
12873,3325670693,2,1,1,0,1,2,1
12874,3328243570,1,2,2,2,1,1,2
12875,3328056309,1,2,2,2,2,0,1
12876,3301743589,2,1,1,1,1,1,1
12877,3324831810,2,2,1,2,1,1,1
12878,3292275561,1,1,1,1,2,2,1
12879,3248867026,1,1,1,1,1,0,1
12880,3330363568,2,2,2,1,2,2,2
12881,3306753582,1,1,1,0,2,0,1
12882,3325682574,1,2,1,0,1,0,1
12883,3218569356,1,1,1,0,1,0,1
12884,3296914845,2,1,2,2,1,0,1
12885,3324981617,2,1,1,0,1,0,1
12886,3277633644,1,1,1,0,1,0,1
12887,3328038054,1,1,1,0,2,2,1
12888,3320252471,2,1,2,2,1,1,2
12889,3301754151,1,1,1,2,2,1,2
12890,3316762154,2,2,1,1,1,0,1
12891,3330003155,2,2,2,2,2,2,2
12892,3228622441,2,2,1,0,1,0,1
12893,3227791236,1,2,2,2,2,0,2
12894,3329128913,2,2,2,0,2,0,2
12895,3226397954,1,1,1,1,1,1,1
12896,3322457907,2,2,2,2,2,1,2
12897,3261110280,1,2,1,1,2,1,1
12898,3324363119,1,1,0,0,1,1,1
12899,3325090062,1,1,2,1,1,0,2
12900,3274597878,1,2,1,2,1,0,1
12901,3325687730,2,2,0,0,2,0,2
12902,3232546176,1,1,1,0,2,1,1
12903,3320265956,2,1,1,0,1,1,1
12904,3329519182,1,1,2,2,1,1,2
12905,3326243787,2,1,2,0,1,2,2
12906,3329979247,1,1,1,0,1,0,1
12907,3308626868,2,1,1,1,1,1,1
12908,3328988425,1,2,2,2,2,2,1
12909,3328217839,2,2,2,0,1,0,2
12910,3324992971,2,2,1,1,1,2,2
12911,3321168582,1,2,0,1,1,2,1
12912,3311704761,1,2,0,0,2,2,2
12913,3321324631,1,1,2,1,1,0,2
12914,3303585204,2,2,2,0,2,0,2
12915,3236009522,1,1,2,2,2,1,2
12916,3329438925,2,2,2,2,1,0,2
12917,3327651267,1,2,2,2,1,0,2
12918,3331168429,1,2,2,0,1,0,2
12919,3330112786,2,2,2,0,2,0,2
12920,3329913079,1,1,1,1,1,1,1
12921,3325515882,1,1,1,0,1,0,1
12922,3322984224,1,2,2,1,2,0,2
12923,3331170768,2,2,2,2,2,0,2
12924,3324292811,2,1,0,0,2,1,1
12925,3252054073,1,1,1,2,1,0,1
12926,3326345334,2,2,1,1,2,0,1
12927,3257682944,1,1,1,0,1,1,1
12928,3328037986,2,2,1,0,2,0,1
12929,3245090516,2,2,2,2,2,0,2
12930,3262166780,1,1,1,1,1,1,1
12931,3314461230,2,0,0,0,0,0,2
12932,3264784763,1,1,1,1,2,0,1
12933,3328292830,2,1,1,1,1,2,2
12934,3323244692,1,2,0,2,1,2,2
12935,3329420843,2,2,0,0,2,0,2
12936,3304521700,2,2,0,0,2,1,2
12937,3329364486,2,2,2,2,2,1,2
12938,3322876091,2,2,2,1,1,2,2
12939,3327394658,2,1,1,2,2,0,2
12940,3318876775,2,2,2,0,2,0,2
12941,3329925834,2,2,2,0,1,2,2
12942,3223356162,1,1,1,1,1,2,1
12943,3286931249,1,2,1,1,2,1,1
12944,3322929653,2,2,1,1,1,0,1
12945,3228752949,1,2,1,0,2,2,1
12946,3294149181,1,1,2,1,1,1,2
12947,3284478006,1,1,1,1,1,0,1
12948,3255839561,1,1,1,0,1,2,1
12949,3319514287,2,1,1,0,1,1,1
12950,3304014141,1,2,2,0,2,0,2
12951,3245691311,1,2,1,1,2,0,1
12952,3254275450,1,2,1,2,1,1,1
12953,3323869234,1,1,1,2,1,2,1
12954,3268853640,1,1,1,1,1,1,1
12955,3330915406,1,1,0,0,1,0,1
12956,3320868990,1,2,0,0,2,0,2
12957,3322866694,1,2,2,2,2,0,2
12958,3305819026,1,0,0,0,0,0,1
12959,3319281710,1,2,1,2,2,2,1
12960,3276059572,0,0,0,0,0,0,2
12961,3307519308,2,2,2,2,2,2,2
12962,3327643800,2,2,2,2,2,0,2
12963,3331398381,1,1,1,0,1,1,1
12964,3312058899,2,1,1,0,2,0,1
12965,3329211164,1,2,1,1,2,0,1
12966,3226545355,2,2,2,2,1,2,2
12967,3256037819,2,2,2,0,1,0,2
12968,3329587381,1,0,0,0,0,0,2
12969,3329965567,1,1,1,0,1,1,1
12970,3223336728,1,2,1,0,2,0,1
12971,3315606879,1,2,2,2,1,0,2
12972,3290932767,1,2,1,1,1,0,1
12973,3324197587,2,1,1,1,1,0,1
12974,3315918828,2,2,2,2,1,1,2
12975,3266864124,2,2,1,1,0,0,1
12976,3326378175,1,1,1,1,1,0,1
12977,3293642078,2,2,1,1,2,0,1
12978,3331505398,1,2,2,2,2,2,2
12979,3320814117,1,2,1,1,1,1,1
12980,3262929683,2,2,1,2,1,2,1
12981,3327481525,2,2,2,1,2,2,1
12982,3329663467,2,2,2,0,2,0,2
12983,3326082794,2,1,1,1,1,1,1
12984,3310902119,1,1,2,2,2,0,2
12985,3322702894,1,1,0,0,2,1,2
12986,3331059562,2,1,0,0,1,0,1
12987,3329834672,1,1,1,0,1,0,1
12988,3328483098,1,1,1,0,1,0,1
12989,3327752938,1,1,2,0,1,1,2
12990,3293426666,1,1,1,0,1,0,1
12991,3329060981,1,1,2,2,1,0,2
12992,3326494613,2,1,1,1,1,2,1
12993,3319864308,2,2,0,0,2,2,2
12994,3275787523,2,2,2,0,2,0,2
12995,3321374796,1,1,1,1,2,0,1
12996,3303898882,1,1,1,1,1,1,1
12997,3311785644,1,2,2,0,0,0,2
12998,3317335310,1,2,2,2,1,2,2
12999,3326850704,1,1,1,1,2,0,1
13000,3302105418,1,1,2,2,1,1,2
13001,3318250690,1,1,0,0,1,2,1
13002,3296146061,1,2,0,0,2,2,2
13003,3318261644,1,1,0,0,1,0,1
13004,3323077327,1,1,1,1,1,0,1
13005,3318902246,1,1,1,1,1,0,1
13006,3329332755,2,2,2,2,1,1,1
13007,3321516520,1,2,2,2,2,0,2
13008,3322450613,1,1,1,1,1,1,1
13009,3219023136,1,2,2,2,2,2,2
13010,3329673600,2,2,2,0,2,0,2
13011,3329936932,1,2,2,2,2,0,2
13012,3331396788,1,1,1,1,1,0,1
13013,3325898679,1,1,1,1,2,0,1
13014,3327484653,1,1,2,1,1,0,1
13015,3324626702,2,2,1,1,1,0,1
13016,3328302258,1,1,2,2,2,2,2
13017,3256719140,2,2,1,0,2,0,1
13018,3222320581,2,2,2,2,1,2,2
13019,3245907648,2,2,2,0,2,0,2
13020,3323357591,1,2,2,0,2,2,2
13021,3329052703,2,2,2,2,2,1,2
13022,3312142408,1,1,1,0,1,1,1
13023,3322839839,2,2,0,0,2,2,2
13024,3322162493,1,1,1,0,1,0,1
13025,3326479519,2,2,2,0,2,0,2
13026,3322706155,1,2,2,2,2,2,2
13027,3321990925,2,2,2,2,2,2,1
13028,3318191108,2,1,1,1,1,0,1
13029,3287809348,1,1,0,0,1,0,1
13030,3325931347,2,2,2,2,2,1,2
13031,3313620483,1,1,1,1,1,1,1
13032,3242373297,2,2,1,0,0,1,1
13033,3306386606,2,1,1,0,1,0,1
13034,3244662068,2,2,2,2,2,0,2
13035,3327457871,2,1,1,2,2,1,1
13036,3290839247,2,2,0,0,2,0,2
13037,3326398441,1,2,1,0,1,1,1
13038,3322925085,1,2,2,2,2,0,2
13039,3289491850,1,2,2,0,2,1,2
13040,3327794439,2,1,1,0,1,0,1
13041,3306951245,2,2,2,0,2,2,2
13042,3326485213,2,2,2,0,1,0,2
13043,3326752428,2,2,0,0,2,2,2
13044,3329419711,1,1,1,1,1,1,1
