,gameId,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,winner
2585,3279359300,1,1,0,0,1,2,0
2586,3312145736,2,1,1,0,1,0,0
2587,3322199340,2,2,2,2,1,2,0
2588,3326112688,1,2,2,2,1,1,0
2589,3326620150,2,1,1,0,1,0,0
2590,3315824391,1,1,1,1,1,0,0
2591,3305490986,1,1,1,0,1,0,0
2592,3327892677,2,1,1,0,1,1,0
2593,3254166750,2,1,2,2,1,2,0
2594,3322522975,2,2,2,2,2,2,0
2595,3324133789,0,0,0,0,0,0,0
2596,3316160789,2,2,0,0,2,2,0
2597,3326282782,2,1,1,0,1,2,0
2598,3325469664,2,1,1,0,1,1,0
2599,3330900479,1,2,2,2,2,1,0
2600,3230157685,2,1,0,0,2,1,0
2601,3329972490,2,1,1,1,1,0,0
2602,3303808621,2,2,1,1,1,1,0
2603,3325878472,1,2,1,2,1,1,0
2604,3254220972,2,2,1,0,1,2,0
2605,3277786030,1,1,2,0,1,0,0
2606,3291883672,2,1,1,0,1,1,0
2607,3329004759,1,1,1,0,2,0,0
2608,3329155652,2,2,2,2,2,0,0
2609,3215002754,1,2,2,2,2,0,0
2610,3313798441,2,1,1,0,1,2,0
2611,3326195317,1,2,1,1,1,2,0
2612,3315433193,2,2,2,2,1,2,0
2613,3324827794,1,2,1,1,2,0,0
2614,3259341598,2,1,1,0,2,1,0
2615,3327681219,2,1,1,1,1,1,0
2616,3232933069,2,2,2,2,2,2,0
2617,3301019035,2,1,1,1,1,0,0
2618,3324936617,2,1,2,0,2,0,0
2619,3329736152,2,2,2,2,2,0,0
2620,3311433196,2,2,0,0,1,0,0
2621,3328823621,1,1,1,0,1,0,0
2622,3327106911,2,2,2,2,2,2,0
2623,3252463172,2,1,1,0,1,1,0
2624,3319541220,1,1,0,0,2,0,0
2625,3323251946,1,1,1,1,1,1,0
2626,3327864393,2,1,2,2,1,1,0
2627,3327875083,1,2,2,2,2,0,0
2628,3236967752,1,1,1,0,1,0,0
2629,3322023185,2,2,2,2,2,0,0
2630,3326496335,2,2,0,0,2,0,0
2631,3302107168,2,1,1,1,2,0,0
2632,3262091226,2,2,1,1,1,0,0
2633,3318038491,1,1,0,0,1,0,0
2634,3223646369,2,1,1,1,1,2,0
2635,3308245363,1,1,1,1,1,1,0
2636,3216906568,2,2,2,0,2,0,0
2637,3321228101,1,2,2,2,1,0,0
2638,3262092473,2,1,1,0,0,0,0
2639,3325095303,2,2,2,0,1,2,0
2640,3256783016,1,1,2,1,1,2,0
2641,3288430461,2,2,2,2,1,1,0
2642,3330114846,1,2,2,1,2,0,0
2643,3319539009,2,2,2,1,2,1,0
2644,3328789299,1,1,0,0,1,0,0
2645,3237585547,1,2,1,2,2,0,0
2646,3330086138,1,2,2,2,2,1,0
2647,3272523903,1,1,2,2,2,2,0
2648,3258426575,1,1,1,1,1,0,0
2649,3328140992,2,1,0,0,1,0,0
2650,3329931611,2,1,1,1,1,0,0
2651,3315263410,1,1,2,2,2,2,0
2652,3326532542,1,1,1,0,1,1,0
2653,3282554870,2,2,2,2,1,2,0
2654,3329115230,1,2,2,2,2,2,0
2655,3330081283,2,2,2,2,1,1,0
2656,3329821467,2,1,1,1,1,0,0
2657,3270532157,1,1,2,1,1,0,0
2658,3324468896,1,2,2,2,2,2,0
2659,3325672454,1,2,1,1,1,1,0
2660,3331070628,2,2,0,2,2,0,0
2661,3331318428,1,1,2,0,2,0,0
2662,3329925599,2,1,1,1,1,1,0
2663,3328115301,1,2,2,0,2,0,0
2664,3283487941,1,1,1,1,2,1,0
2665,3327366454,1,2,1,1,1,0,0
2666,3319644582,2,2,2,2,1,0,0
2667,3330498516,2,1,2,2,1,0,0
2668,3329057493,2,1,1,1,1,1,0
2669,3316074912,1,2,2,2,2,1,0
2670,3304011152,1,1,2,1,2,0,0
2671,3321608244,2,2,2,2,2,0,0
2672,3315411053,2,1,2,2,2,0,0
2673,3325575365,2,2,2,1,1,2,0
2674,3329519399,2,1,0,0,1,0,0
2675,3325898047,2,2,0,0,2,2,0
2676,3329669552,2,2,2,0,1,0,0
2677,3325670490,2,2,2,2,2,2,0
2678,3329774848,1,1,1,2,1,0,0
2679,3330123613,2,2,2,2,2,0,0
2680,3329274334,1,1,1,1,1,0,0
2681,3312243975,0,0,0,0,0,0,0
2682,3292153784,1,2,2,0,1,2,0
2683,3322457834,2,1,2,2,2,1,0
2684,3327939792,2,1,0,0,2,0,0
2685,3243288932,1,2,2,2,1,0,0
2686,3324037333,2,1,0,0,2,2,0
2687,3310543592,1,1,1,0,1,0,0
2688,3320727942,1,1,1,1,1,1,0
2689,3256848764,1,2,2,0,2,2,0
2690,3328226664,1,1,2,1,1,2,0
2691,3267215014,1,1,1,0,1,1,0
2692,3283636977,2,1,1,1,1,2,0
2693,3323208198,1,1,1,1,2,0,0
2694,3329264492,2,2,2,2,1,0,0
2695,3294737103,2,2,2,0,2,2,0
2696,3225689556,1,2,2,2,2,0,0
2697,3322351514,2,1,1,1,1,2,0
2698,3274436756,1,1,1,1,1,0,0
2699,3329439156,2,1,1,1,2,0,0
2700,3330018043,1,1,1,0,1,0,0
2701,3299093590,1,1,1,0,1,0,0
2702,3282785613,1,2,0,0,2,0,0
2703,3328824118,1,2,1,1,2,2,0
2704,3326642743,1,2,1,1,1,0,0
2705,3330020488,2,2,2,2,2,2,0
2706,3321317917,1,1,1,0,1,0,0
2707,3234217011,2,1,1,2,2,0,0
2708,3329208056,2,1,1,1,2,1,0
2709,3328166664,2,1,1,1,1,1,0
2710,3331316595,2,1,1,1,1,1,0
2711,3227184791,2,2,0,0,2,0,0
2712,3268743910,2,1,2,2,1,1,0
2713,3320559208,2,1,1,1,1,1,0
2714,3318822027,2,1,1,0,1,1,0
2715,3325738534,2,2,0,0,2,0,0
2716,3328305850,2,2,2,2,2,0,0
2717,3310703610,2,2,1,1,1,0,0
2718,3305698496,1,2,0,2,1,2,0
2719,3323939917,2,1,2,2,2,1,0
2720,3236483592,1,1,1,2,1,0,0
2721,3328308004,2,2,2,2,2,2,0
2722,3325290857,2,2,2,2,2,0,0
2723,3327952221,2,1,2,2,2,2,0
2724,3234194256,2,2,1,1,1,0,0
2725,3318864067,1,2,2,0,2,0,0
2726,3329253212,2,2,2,0,2,2,0
2727,3241337118,2,1,2,2,2,0,0
2728,3325492295,2,2,0,0,1,0,0
2729,3286846814,1,2,1,2,1,0,0
2730,3294870669,2,1,2,0,2,2,0
2731,3232256519,2,1,0,2,2,2,0
2732,3249320407,1,1,2,2,1,1,0
2733,3296244994,1,1,1,2,1,1,0
2734,3292280244,1,2,2,0,2,0,0
2735,3329147646,2,1,1,0,1,1,0
2736,3298009402,2,2,2,2,2,2,0
2737,3330697512,2,2,1,0,2,0,0
2738,3316692432,1,2,2,0,2,1,0
2739,3324294950,2,1,1,0,1,1,0
2740,3328409447,1,1,1,1,1,0,0
2741,3223148751,2,2,2,2,1,0,0
2742,3315277417,2,1,1,1,1,0,0
2743,3272961660,2,1,1,1,2,0,0
2744,3327362749,2,2,2,2,1,2,0
2745,3267816156,2,1,1,1,1,1,0
2746,3331240498,1,1,2,0,2,2,0
2747,3320929163,1,1,1,0,1,1,0
2748,3321167267,2,1,1,0,1,0,0
2749,3321526619,1,1,0,0,1,1,0
2750,3268225368,1,1,2,2,1,0,0
2751,3321550717,1,1,1,0,1,2,0
2752,3256732386,1,1,1,1,1,1,0
2753,3245501254,1,2,2,2,1,2,0
2754,3250589049,2,2,0,0,2,2,0
2755,3327805700,1,2,2,0,1,0,0
2756,3327583001,2,2,2,2,2,1,0
2757,3293585075,2,2,0,0,2,0,0
2758,3327791363,1,2,2,2,2,1,0
2759,3323087874,2,1,1,0,1,1,0
2760,3272210645,1,2,2,2,2,0,0
2761,3329142485,2,2,2,1,1,2,0
2762,3317956965,2,2,2,2,1,0,0
2763,3275831077,1,2,2,0,2,0,0
2764,3328054575,2,1,1,1,2,0,0
2765,3321284094,2,1,1,1,2,2,0
2766,3330171546,1,1,2,1,2,0,0
2767,3307052369,1,1,1,1,2,1,0
2768,3258804797,2,2,0,0,2,2,0
2769,3323639084,1,2,2,2,1,2,0
2770,3309703447,1,2,1,0,1,1,0
2771,3326543131,1,1,1,1,1,0,0
2772,3317184178,2,2,2,0,2,0,0
2773,3238490597,1,2,1,1,2,0,0
2774,3323079584,2,2,2,0,2,0,0
2775,3282193096,2,2,2,0,0,0,0
2776,3273853333,1,2,1,1,1,2,0
2777,3330867258,2,1,1,1,2,2,0
2778,3319794585,1,2,0,0,1,2,0
2779,3233145152,1,1,1,0,1,0,0
2780,3252694388,2,1,1,1,1,1,0
2781,3295435170,1,1,1,2,1,1,0
2782,3323253227,2,2,2,0,2,2,0
2783,3222267656,1,2,2,2,2,2,0
2784,3331453358,1,2,2,2,2,2,0
2785,3319334550,2,2,2,0,2,2,0
2786,3264414177,1,1,2,2,1,1,0
2787,3318762144,1,1,1,1,1,1,0
2788,3280986665,2,2,2,0,2,2,0
2789,3330471667,2,2,2,1,2,0,0
2790,3313440584,2,2,2,2,2,2,0
2791,3329265598,1,1,2,2,2,0,0
2792,3296758260,1,1,1,0,1,1,0
2793,3268621647,2,2,2,0,2,0,0
2794,3319645568,2,2,2,2,1,0,0
2795,3329979875,2,1,2,1,2,0,0
2796,3316389546,2,2,1,1,1,0,0
2797,3277667015,2,1,2,2,1,0,0
2798,3258644962,1,2,1,2,1,0,0
2799,3325276550,0,0,0,0,0,0,0
2800,3323441005,1,2,2,0,2,2,0
2801,3324024679,1,1,1,0,1,0,0
2802,3319148926,2,2,2,1,2,0,0
2803,3329461532,2,1,1,0,2,0,0
2804,3265054767,2,2,1,1,1,0,0
2805,3329613662,1,1,1,1,2,0,0
2806,3296534665,1,1,1,2,1,2,0
2807,3313021770,1,1,1,1,1,1,0
2808,3308807532,2,1,0,0,1,0,0
2809,3229597416,1,2,1,0,2,0,0
2810,3325730040,1,2,0,0,0,0,0
2811,3238081636,1,1,1,0,2,1,0
2812,3270540911,1,2,2,2,2,2,0
2813,3288431853,2,2,2,2,1,1,0
2814,3330162831,2,2,2,0,2,0,0
2815,3330133356,2,1,2,0,2,2,0
2816,3327592244,2,2,2,0,2,2,0
2817,3326036262,1,2,2,2,2,2,0
2818,3328201577,1,1,2,2,2,0,0
2819,3329774450,1,2,2,2,2,2,0
2820,3329582847,2,2,2,1,2,2,0
2821,3324194906,1,1,1,1,1,1,0
2822,3325622852,2,2,2,2,2,2,0
2823,3309937658,1,2,2,0,1,2,0
2824,3256047880,2,2,2,2,2,2,0
2825,3327837516,1,2,2,2,2,1,0
2826,3282311933,2,1,2,2,1,0,0
2827,3330152983,1,1,1,0,2,0,0
2828,3325628649,1,2,2,2,2,1,0
2829,3253868873,2,2,1,2,2,1,0
2830,3319803391,1,2,1,1,1,2,0
2831,3321621822,1,1,2,1,1,1,0
2832,3319347021,2,2,1,0,2,1,0
2833,3268991631,1,2,1,1,1,1,0
2834,3318389340,2,2,2,0,2,2,0
2835,3325733574,1,2,1,2,2,0,0
2836,3328313929,1,0,0,0,0,0,0
2837,3250699051,0,0,0,0,0,0,0
2838,3277898516,2,2,2,2,2,2,0
2839,3323026544,2,2,2,2,2,0,0
2840,3330067999,1,1,1,1,1,1,0
2841,3285955887,2,1,2,1,2,0,0
2842,3324095855,1,1,1,1,1,0,0
2843,3331187659,1,2,0,2,2,0,0
2844,3329124258,1,1,1,2,1,1,0
2845,3293232608,1,1,2,2,1,1,0
2846,3317106220,1,1,2,2,2,0,0
2847,3324047721,1,2,2,2,2,0,0
2848,3254039659,2,1,1,1,1,0,0
2849,3261221858,1,1,0,0,1,0,0
2850,3331176358,2,1,1,1,2,1,0
2851,3253984847,1,2,1,1,1,0,0
2852,3321146052,1,1,1,1,1,1,0
2853,3324299358,1,2,1,1,1,0,0
2854,3322514652,2,2,2,2,1,1,0
2855,3282146764,2,1,2,2,1,1,0
2856,3326499622,1,1,1,0,1,0,0
2857,3320677553,2,2,2,2,2,2,0
2858,3231151094,1,1,0,1,1,1,0
2859,3319454477,2,1,1,0,2,0,0
2860,3324140884,1,1,2,1,1,1,0
2861,3255140437,1,2,2,2,1,1,0
2862,3329965022,2,2,2,2,2,1,0
2863,3317870286,1,2,2,2,2,0,0
2864,3326856709,2,1,2,2,2,0,0
2865,3319859572,1,1,1,0,1,0,0
2866,3223124148,2,2,0,2,2,0,0
2867,3304824758,2,1,2,2,1,0,0
2868,3328539811,1,1,0,0,0,0,0
2869,3296107510,2,2,2,2,2,0,0
2870,3322578536,2,1,1,0,1,0,0
2871,3255234823,2,2,2,2,2,1,0
2872,3322816002,2,2,2,2,1,2,0
2873,3288599655,2,1,1,1,1,1,0
2874,3268822140,2,2,2,2,1,1,0
2875,3303280449,2,2,2,0,1,2,0
2876,3320627398,1,1,2,2,2,1,0
2877,3324080853,1,2,1,2,2,0,0
2878,3330348566,2,2,2,2,2,0,0
2879,3321013914,2,2,2,0,1,2,0
2880,3322367718,1,1,1,1,1,0,0
2881,3324864594,1,1,2,0,2,0,0
2882,3331499123,1,1,0,0,0,0,0
2883,3252572501,1,2,2,2,2,2,0
2884,3330089950,1,2,1,0,1,2,0
2885,3306180785,2,1,1,2,1,0,0
2886,3328827821,2,2,2,2,2,0,0
2887,3324457120,1,2,2,2,1,0,0
2888,3292946704,2,2,2,2,2,2,0
2889,3323042945,2,1,1,2,1,1,0
2890,3317337752,2,2,0,0,2,0,0
2891,3319170045,1,1,1,0,1,0,0
2892,3316220870,2,1,1,2,1,1,0
2893,3313946885,1,2,1,0,1,0,0
2894,3327102314,1,2,1,1,1,0,0
2895,3324723768,2,2,1,2,1,1,0
2896,3307786779,1,1,1,0,1,1,0
2897,3321023538,1,2,2,2,2,2,0
2898,3324313088,1,1,1,1,2,2,0
2899,3243705526,2,2,2,2,2,2,0
2900,3327950190,2,2,1,2,2,0,0
2901,3299363848,1,2,2,2,1,0,0
2902,3215526825,1,1,1,2,1,0,0
2903,3284379380,2,1,2,2,1,0,0
2904,3328981832,1,1,1,2,2,1,0
2905,3321675891,2,2,1,2,1,2,0
2906,3325491891,2,2,2,0,2,2,0
2907,3329738973,1,2,1,1,2,2,0
2908,3248327655,1,2,2,0,2,2,0
2909,3329213555,1,2,2,2,1,2,0
2910,3319253910,1,1,1,1,1,1,0
2911,3330697031,2,2,2,0,1,0,0
2912,3311511344,2,2,2,0,2,0,0
2913,3304612342,1,1,2,2,1,0,0
2914,3320053362,2,1,1,1,2,1,0
2915,3307545063,2,1,2,2,1,0,0
2916,3326350381,1,2,1,1,2,0,0
2917,3331111869,1,2,2,2,1,0,0
2918,3306197308,2,1,1,0,2,0,0
2919,3303491331,1,1,1,1,1,1,0
2920,3329129454,2,2,2,1,1,2,0
2921,3323989624,1,1,1,0,1,1,0
2922,3263451058,1,2,2,2,1,0,0
2923,3324833584,1,1,0,0,1,0,0
2924,3291637513,2,1,1,0,1,1,0
2925,3308906545,1,1,1,2,1,1,0
2926,3324452562,2,2,2,1,1,2,0
2927,3326382185,2,2,0,0,2,0,0
2928,3272639267,2,2,2,0,2,2,0
2929,3329769008,1,1,1,1,1,0,0
2930,3303888638,1,2,1,2,2,2,0
2931,3325619945,1,1,0,0,1,1,0
2932,3328169816,1,1,0,0,1,0,0
2933,3325291172,1,1,1,2,1,0,0
2934,3306253381,2,1,1,0,2,2,0
2935,3270981680,2,2,2,2,2,2,0
2936,3322832514,2,1,2,2,1,0,0
2937,3329145327,2,1,2,0,2,0,0
2938,3329667644,1,2,2,0,2,1,0
2939,3269199369,2,1,1,1,1,0,0
2940,3309262824,1,1,1,1,1,1,0
2941,3321531135,2,2,1,1,2,0,0
2942,3317503953,1,1,1,0,1,0,0
2943,3236379723,1,1,0,0,2,0,0
2944,3238762744,2,1,1,2,1,0,0
2945,3329822790,1,1,1,0,1,0,0
2946,3231216753,2,1,1,1,1,2,0
2947,3320562251,2,2,2,2,2,2,0
2948,3321156469,2,2,2,1,1,1,0
2949,3249765683,2,1,2,1,2,1,0
2950,3329854038,2,2,2,2,2,2,0
2951,3312242048,1,2,2,0,1,0,0
2952,3265478151,1,1,1,0,2,1,0
2953,3249981792,1,2,2,2,2,2,0
2954,3317413681,1,2,1,2,2,2,0
2955,3319778554,2,2,1,1,2,2,0
2956,3306481718,1,1,0,0,1,1,0
2957,3327782638,1,2,0,0,1,0,0
2958,3330961904,1,1,1,0,2,0,0
2959,3322887099,1,2,1,1,1,0,0
2960,3328350759,0,0,0,0,0,0,0
2961,3323955166,2,2,2,2,2,2,0
2962,3328313339,2,2,2,2,2,0,0
2963,3306389054,1,2,2,2,2,0,0
2964,3329937384,1,2,1,1,1,0,0
2965,3309166117,2,2,1,2,1,0,0
2966,3319667936,1,1,2,2,1,0,0
2967,3249311121,1,2,2,1,1,0,0
2968,3287423852,2,1,1,1,0,0,0
2969,3329411279,1,1,2,2,1,1,0
2970,3327743294,1,1,1,0,1,1,0
2971,3328308956,1,1,2,1,1,0,0
2972,3326418023,1,2,0,0,2,0,0
2973,3323682788,1,2,2,1,2,1,0
2974,3280928173,1,2,2,2,2,0,0
2975,3319441338,2,2,2,0,2,0,0
2976,3313807251,1,2,1,0,1,0,0
2977,3274133897,2,2,2,1,2,0,0
2978,3305246342,1,1,1,0,2,0,0
2979,3271942240,2,1,1,2,2,0,0
2980,3331076268,1,1,1,1,1,0,0
2981,3274271571,2,2,2,1,1,0,0
2982,3262908026,1,1,1,1,2,0,0
2983,3295070348,2,2,2,2,2,0,0
2984,3325087400,1,2,2,1,1,0,0
2985,3226657544,2,2,2,2,1,0,0
2986,3325277520,2,1,2,0,2,0,0
2987,3315339088,1,2,2,2,2,2,0
2988,3330360879,1,2,2,0,2,0,0
2989,3300254086,1,1,2,2,1,0,0
2990,3303674473,2,2,0,0,1,0,0
2991,3313870027,1,2,2,1,1,0,0
2992,3322178110,2,1,1,1,2,1,0
2993,3321475392,1,1,1,1,1,0,0
2994,3260021734,1,2,2,2,2,0,0
2995,3329129353,2,2,2,0,2,2,0
2996,3328480661,2,1,1,1,1,0,0
2997,3327891772,2,1,1,0,1,1,0
2998,3329363759,1,1,1,1,1,1,0
2999,3325097276,2,2,2,2,2,2,0
3000,3329115598,1,1,1,0,1,1,0
3001,3251880910,1,2,2,0,2,0,0
3002,3218678071,2,2,1,0,1,0,0
3003,3293682141,1,0,0,0,0,0,0
3004,3277139017,1,2,1,0,1,1,0
3005,3328303158,1,2,1,1,1,2,0
3006,3326391175,1,1,2,2,2,0,0
3007,3328962932,2,1,1,0,1,0,0
3008,3331290329,1,1,1,1,2,1,0
3009,3329172880,2,2,2,0,2,0,0
3010,3266897917,0,0,0,0,0,0,0
3011,3326527554,1,1,1,2,2,0,0
3012,3288489203,2,2,2,2,2,2,0
3013,3328290787,1,2,0,0,2,0,0
3014,3328006933,2,2,2,0,2,2,0
3015,3330065078,2,2,2,0,2,2,0
3016,3328396051,1,1,2,2,2,0,0
3017,3321283519,1,1,0,0,1,0,0
3018,3324713027,2,0,0,0,0,0,0
3019,3319431947,1,1,1,1,1,1,0
3020,3325678013,2,2,2,2,2,2,0
3021,3326586579,1,1,2,2,2,1,0
3022,3330847709,2,2,2,0,2,0,0
3023,3318775105,1,1,2,2,2,1,0
3024,3266735823,2,2,1,1,1,0,0
3025,3319709085,1,1,1,0,1,1,0
3026,3331531175,2,2,2,2,2,0,0
3027,3318942479,1,2,2,1,2,0,0
3028,3319547257,2,2,2,0,2,0,0
3029,3288531844,1,2,1,1,1,0,0
3030,3275115748,1,1,1,1,1,1,0
3031,3331327298,2,1,1,0,1,0,0
3032,3325081833,1,1,1,0,1,0,0
3033,3230157416,2,1,2,0,1,2,0
3034,3320526145,2,2,2,2,1,1,0
3035,3284094963,2,1,1,1,2,2,0
3036,3326398165,1,1,1,1,2,1,0
3037,3217623985,1,2,2,0,2,2,0
3038,3228413275,2,2,2,2,1,1,0
3039,3324038188,2,1,1,2,2,1,0
3040,3329787841,1,2,1,1,1,2,0
3041,3265489804,1,1,1,1,1,0,0
3042,3320818877,2,2,1,2,2,0,0
3043,3326175146,2,2,2,1,2,2,0
3044,3326077924,1,1,2,2,2,0,0
3045,3329380125,2,2,1,2,1,0,0
3046,3329787955,2,1,1,0,1,1,0
3047,3329802841,1,2,1,2,2,0,0
3048,3324447694,2,2,2,2,2,2,0
3049,3292384764,1,1,1,1,1,0,0
3050,3306754603,2,1,1,2,1,0,0
3051,3327597764,1,1,1,0,1,0,0
3052,3296759482,2,1,1,0,2,0,0
3053,3323975301,1,1,1,2,2,1,0
3054,3326528205,1,2,2,2,1,0,0
3055,3326522175,2,2,2,1,2,0,0
3056,3283874455,1,1,1,0,1,1,0
3057,3322523800,2,1,1,1,1,0,0
3058,3247238019,1,1,2,2,2,2,0
3059,3324316049,1,2,1,1,1,0,0
3060,3330171036,2,2,0,0,2,0,0
3061,3265740745,2,2,2,2,2,0,0
3062,3330771127,2,1,1,1,2,1,0
3063,3285178375,2,1,2,1,2,0,0
3064,3326534149,1,2,2,2,2,1,0
3065,3324795588,1,1,1,1,1,1,0
3066,3273883625,1,1,0,0,0,0,0
3067,3292417760,1,1,2,2,1,1,0
3068,3313199243,2,2,2,2,2,2,0
3069,3317010148,2,2,1,1,1,0,0
3070,3314124272,1,1,2,2,2,0,0
3071,3329075656,1,2,2,1,2,1,0
3072,3324028479,1,2,2,0,2,0,0
3073,3326844177,2,1,1,0,1,1,0
3074,3310619140,1,1,2,2,2,0,0
3075,3247235598,1,2,1,2,2,0,0
3076,3272813480,1,2,2,0,2,1,0
3077,3312432797,1,1,1,0,1,2,0
3078,3227316939,0,0,0,0,0,0,0
3079,3314027256,1,1,2,1,1,1,0
3080,3330172669,2,2,1,1,1,2,0
3081,3316250363,2,0,0,0,0,0,0
3082,3262904201,1,1,1,0,1,0,0
3083,3248520662,1,1,0,0,1,1,0
3084,3328769302,1,1,1,0,1,0,0
3085,3277063396,1,1,1,0,1,1,0
3086,3279835198,1,1,2,2,1,0,0
3087,3315740339,1,1,1,0,1,0,0
3088,3308264171,2,2,2,2,2,2,0
3089,3280919055,2,2,1,1,2,0,0
3090,3329588803,2,0,0,0,0,0,0
3091,3311330775,1,1,1,2,2,0,0
3092,3322659423,1,1,2,0,2,2,0
3093,3330657880,0,0,0,0,0,0,0
3094,3324797754,2,1,0,0,1,0,0
3095,3251556313,1,2,2,2,2,2,0
3096,3320812961,1,1,1,1,1,1,0
3097,3331063876,1,2,2,2,2,2,0
3098,3327502425,2,1,1,1,1,1,0
3099,3319503845,1,1,1,0,2,1,0
3100,3324158478,1,1,1,1,1,1,0
3101,3322416264,1,1,1,0,0,0,0
3102,3321532641,1,2,2,2,2,2,0
3103,3299352629,2,1,1,0,1,0,0
3104,3246207199,1,2,2,1,2,2,0
3105,3318266582,2,2,2,2,2,2,0
3106,3311858049,1,1,1,0,1,0,0
3107,3288308274,1,2,1,2,2,2,0
3108,3245409574,2,1,1,1,1,2,0
3109,3294875540,2,2,1,1,2,0,0
3110,3329938048,1,2,2,2,2,1,0
3111,3324025528,1,2,2,2,1,2,0
3112,3299367502,1,1,1,0,1,0,0
3113,3322353459,1,2,2,0,2,2,0
3114,3319248739,2,2,2,0,2,2,0
3115,3319047135,1,1,0,0,1,1,0
3116,3255966193,1,2,2,2,2,0,0
3117,3285194469,2,2,1,1,1,0,0
3118,3221510950,1,1,2,2,2,0,0
3119,3319599453,1,2,1,1,2,2,0
3120,3324617649,2,1,1,2,1,1,0
3121,3327796268,2,1,1,0,2,0,0
3122,3324772542,1,2,2,2,2,0,0
3123,3306578704,1,1,2,1,1,1,0
3124,3329103539,2,1,1,0,1,0,0
3125,3317180449,1,2,1,1,1,2,0
3126,3329054079,1,1,2,2,1,2,0
3127,3296427168,2,1,2,1,1,0,0
3128,3308173855,1,1,2,2,1,0,0
3129,3319455573,2,1,2,2,1,1,0
3130,3331311685,2,1,2,1,1,0,0
3131,3318191275,2,2,2,1,1,0,0
3132,3326080411,1,2,2,2,1,0,0
3133,3324796723,1,1,1,1,2,2,0
3134,3326333782,1,1,1,0,1,0,0
3135,3331444373,1,1,1,1,1,0,0
3136,3327793663,1,1,1,0,1,0,0
3137,3257705034,2,0,0,0,0,0,0
3138,3255216914,2,1,1,0,1,1,0
3139,3326396243,1,2,0,2,2,0,0
3140,3329856351,1,1,2,1,1,0,0
3141,3329802773,2,1,2,2,2,2,0
3142,3323849646,1,2,2,2,2,2,0
3143,3325745314,1,1,2,2,2,2,0
3144,3326743917,2,1,1,1,1,2,0
3145,3321725369,1,2,2,1,1,2,0
3146,3300259671,2,2,2,2,2,1,0
3147,3330026362,0,0,0,0,0,0,0
3148,3241163618,2,2,0,0,0,2,0
3149,3323495360,2,1,2,2,2,1,0
3150,3321532095,1,1,1,2,2,0,0
3151,3320478522,1,2,2,1,1,0,0
3152,3322465995,2,1,1,0,1,0,0
3153,3320796531,1,2,2,2,1,2,0
3154,3327459555,1,1,1,1,1,0,0
3155,3331183882,2,2,2,0,1,2,0
3156,3319286010,2,2,0,0,2,0,0
3157,3262904714,1,0,0,0,0,0,0
3158,3318928706,2,2,1,0,2,2,0
3159,3257583771,2,1,1,1,1,0,0
3160,3314118368,2,2,2,2,2,2,0
3161,3313265059,1,1,1,1,2,2,0
3162,3250544899,2,2,2,2,2,2,0
3163,3257564702,1,1,0,0,1,1,0
3164,3318147517,1,1,1,2,1,0,0
3165,3231031626,2,2,0,0,0,0,0
3166,3320626928,2,2,2,2,2,2,0
3167,3286220313,1,2,2,2,1,0,0
3168,3316692490,2,2,2,1,1,0,0
3169,3317164861,2,2,1,1,1,2,0
3170,3329935702,1,1,2,2,2,0,0
3171,3259033863,1,1,1,0,2,1,0
3172,3312785203,2,2,2,2,2,2,0
3173,3329785058,1,2,1,1,1,0,0
3174,3326578055,1,2,2,2,1,2,0
3175,3327505550,2,2,2,0,1,2,0
3176,3232315471,1,1,0,0,2,1,0
3177,3245360675,1,1,1,0,1,0,0
3178,3320577699,1,1,1,1,1,1,0
3179,3315660604,1,2,1,2,2,1,0
3180,3327534897,1,1,1,1,1,0,0
3181,3324711522,2,2,1,0,1,0,0
3182,3329925506,1,1,0,0,1,0,0
3183,3306661101,1,1,1,0,1,0,0
3184,3329301132,1,1,1,1,1,2,0
3185,3319481416,1,1,1,1,2,0,0
3186,3327456607,2,2,2,0,2,1,0
3187,3329684804,1,2,2,0,2,2,0
3188,3255180560,1,1,2,2,2,1,0
3189,3252157135,2,2,2,1,2,2,0
3190,3318376159,1,2,2,2,1,2,0
3191,3281712597,1,1,1,1,1,1,0
3192,3320794173,1,1,1,1,2,2,0
3193,3329376613,2,1,1,1,1,1,0
3194,3262326005,1,1,2,1,1,1,0
3195,3320959585,2,2,2,0,2,2,0
3196,3295949341,2,2,2,0,2,2,0
3197,3279680006,1,1,1,0,2,0,0
3198,3330792606,2,1,2,2,1,0,0
3199,3307138987,1,2,2,0,1,1,0
3200,3275305086,2,1,1,2,1,1,0
3201,3277371021,1,1,1,2,1,0,0
3202,3262394083,1,2,2,0,2,2,0
3203,3326690140,1,2,2,1,2,0,0
3204,3302466055,2,2,2,2,1,0,0
3205,3329102384,1,1,1,1,2,1,0
3206,3329970826,2,2,2,2,2,2,0
3207,3280267498,2,1,1,1,1,2,0
3208,3285919344,1,2,2,2,2,0,0
3209,3312929379,1,1,1,0,1,1,0
3210,3322028078,2,2,2,1,2,0,0
3211,3317895626,2,2,2,0,2,0,0
3212,3323636770,2,2,2,0,2,0,0
3213,3226539219,1,1,1,1,2,2,0
3214,3317003331,1,1,2,1,2,0,0
3215,3241995019,1,1,1,0,2,0,0
3216,3319891240,1,2,2,1,1,1,0
3217,3282964475,1,1,1,0,1,0,0
3218,3322402161,2,1,1,0,1,1,0
